ID,year,num_in_year,name,ISO_time,lat,lon,track_type,dist2land,landfall,wind,pressure,cat
2020137N24278,2020,25,ARTHUR,2020-05-15 12:00:00,23.5,-81.6,PROVISIONAL,44,44.0,25.0,1011.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-15 15:00:00,23.8552,-81.1955,PROVISIONAL,89,89.0,25.0,1011.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-15 18:00:00,24.2,-80.8,PROVISIONAL,101,67.0,25.0,1011.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-15 21:00:00,24.535,-80.4273,PROVISIONAL,67,37.0,25.0,1010.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 00:00:00,24.9,-80.1,PROVISIONAL,37,32.0,25.0,1010.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 03:00:00,25.3199,-79.8273,PROVISIONAL,54,41.0,25.0,1009.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 06:00:00,25.8,-79.6,PROVISIONAL,50,49.0,25.0,1009.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 09:00:00,26.3349,-79.3997,PROVISIONAL,69,68.0,27.0,1008.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 12:00:00,26.9,-79.2,PROVISIONAL,80,80.0,30.0,1008.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 15:00:00,27.4649,-78.9723,PROVISIONAL,122,122.0,30.0,1008.0,Misc
2020137N24278,2020,25,ARTHUR,2020-05-16 18:00:00,28.0,-78.72,PROVISIONAL,171,171.0,30.0,1008.0,Tropical Depression
2020137N24278,2020,25,ARTHUR,2020-05-16 21:00:00,28.467,-78.3164,PROVISIONAL,214,214.0,32.0,1007.0,Tropical Depression
2020137N24278,2020,25,ARTHUR,2020-05-17 00:00:00,28.9,-77.95,PROVISIONAL,257,257.0,35.0,1006.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 03:00:00,29.3223,-77.7925,PROVISIONAL,277,277.0,35.0,1006.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 06:00:00,29.7,-77.7,PROVISIONAL,302,302.0,35.0,1006.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 09:00:00,30.0075,-77.54,PROVISIONAL,335,335.0,35.0,1004.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 12:00:00,30.3,-77.4,PROVISIONAL,355,327.0,35.0,1003.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 15:00:00,30.6349,-77.3496,PROVISIONAL,333,298.0,37.0,1002.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 18:00:00,31.0,-77.3,PROVISIONAL,298,280.0,40.0,1002.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-17 21:00:00,31.3525,-77.16,PROVISIONAL,273,252.0,40.0,1002.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 00:00:00,31.8,-77.0,PROVISIONAL,252,196.0,40.0,1003.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 03:00:00,32.4189,-76.9319,PROVISIONAL,196,142.0,40.0,1003.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 06:00:00,33.1333,-76.7667,PROVISIONAL,142,100.0,40.0,1003.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 09:00:00,33.8751,-76.3567,PROVISIONAL,89,56.0,42.0,1001.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 12:00:00,34.5667,-75.8,PROVISIONAL,56,56.0,45.0,1000.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 15:00:00,35.1263,-75.2344,PROVISIONAL,71,63.0,45.0,996.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 18:00:00,35.5667,-74.6,PROVISIONAL,84,84.0,45.0,993.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-18 21:00:00,35.9129,-73.9172,PROVISIONAL,144,144.0,47.0,992.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-19 00:00:00,36.2,-73.1667,PROVISIONAL,211,211.0,50.0,991.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-19 03:00:00,36.5392,-72.3764,PROVISIONAL,288,288.0,50.0,991.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-19 06:00:00,36.8,-71.5,PROVISIONAL,357,357.0,50.0,991.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-19 09:00:00,36.8951,-70.5089,PROVISIONAL,433,433.0,52.0,990.0,Tropical Storm
2020137N24278,2020,25,ARTHUR,2020-05-19 12:00:00,36.9,-69.5,PROVISIONAL,508,508.0,55.0,989.0,Post-tropical
2020137N24278,2020,25,ARTHUR,2020-05-19 15:00:00,36.8982,-68.5722,PROVISIONAL,542,542.0,55.0,989.0,Post-tropical
2020137N24278,2020,25,ARTHUR,2020-05-19 18:00:00,36.9,-67.7,PROVISIONAL,569,,55.0,989.0,Post-tropical
2020147N27281,2020,28,BERTHA,2020-05-25 18:00:00,26.5,-79.5,PROVISIONAL,59,19.0,25.0,1013.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-25 21:00:00,26.6178,-79.9225,PROVISIONAL,19,0.0,25.0,1012.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 00:00:00,26.8,-80.3,PROVISIONAL,0,0.0,25.0,1012.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 03:00:00,27.0974,-80.5949,PROVISIONAL,0,0.0,25.0,1012.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 06:00:00,27.5,-80.8,PROVISIONAL,0,0.0,25.0,1012.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 09:00:00,27.9924,-80.945,PROVISIONAL,0,0.0,25.0,1011.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 12:00:00,28.5,-81.0,PROVISIONAL,0,0.0,25.0,1010.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 15:00:00,28.9224,-80.995,PROVISIONAL,0,0.0,25.0,1010.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 18:00:00,29.3,-80.9,PROVISIONAL,14,14.0,25.0,1010.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-26 21:00:00,29.6042,-80.8106,PROVISIONAL,36,36.0,27.0,1010.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-27 00:00:00,30.0,-80.5,PROVISIONAL,80,80.0,30.0,1010.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-27 03:00:00,30.6649,-79.6374,PROVISIONAL,171,169.0,35.0,1009.0,Misc
2020147N27281,2020,28,BERTHA,2020-05-27 06:00:00,31.4,-78.9,PROVISIONAL,169,120.0,40.0,1008.0,Tropical Storm
2020147N27281,2020,28,BERTHA,2020-05-27 09:00:00,32.0293,-78.9674,PROVISIONAL,114,43.0,42.0,1007.0,Tropical Storm
2020147N27281,2020,28,BERTHA,2020-05-27 12:00:00,32.6,-79.4,PROVISIONAL,43,0.0,45.0,1007.0,Tropical Storm
2020147N27281,2020,28,BERTHA,2020-05-27 15:00:00,33.0818,-79.8573,PROVISIONAL,0,0.0,37.0,1007.0,Tropical Storm
2020147N27281,2020,28,BERTHA,2020-05-27 18:00:00,33.6,-80.2,PROVISIONAL,0,0.0,30.0,1007.0,Tropical Depression
2020147N27281,2020,28,BERTHA,2020-05-27 21:00:00,34.2171,-80.253,PROVISIONAL,0,0.0,27.0,1008.0,Tropical Depression
2020147N27281,2020,28,BERTHA,2020-05-28 00:00:00,35.0,-80.3,PROVISIONAL,0,0.0,25.0,1009.0,Tropical Depression
2020147N27281,2020,28,BERTHA,2020-05-28 03:00:00,35.9758,-80.7468,PROVISIONAL,0,0.0,22.0,1010.0,Tropical Depression
2020147N27281,2020,28,BERTHA,2020-05-28 06:00:00,37.1,-81.1,PROVISIONAL,0,0.0,20.0,1012.0,Post-tropical
2020147N27281,2020,28,BERTHA,2020-05-28 09:00:00,38.2876,-80.9654,PROVISIONAL,0,0.0,20.0,1012.0,Post-tropical
2020147N27281,2020,28,BERTHA,2020-05-28 12:00:00,39.5,-80.5,PROVISIONAL,0,,20.0,1012.0,Post-tropical
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-28 18:00:00,9.0,-91.5,PROVISIONAL,537,516.0,15.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-28 21:00:00,9.25,-91.5025,PROVISIONAL,505,484.0,15.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 00:00:00,9.5,-91.5,PROVISIONAL,484,464.0,15.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 03:00:00,9.75,-91.4925,PROVISIONAL,453,433.0,15.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 06:00:00,10.0,-91.5,PROVISIONAL,433,413.0,15.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 09:00:00,10.25,-91.5425,PROVISIONAL,403,382.0,17.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 12:00:00,10.5,-91.6,PROVISIONAL,382,359.0,20.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 15:00:00,10.7575,-91.6575,PROVISIONAL,349,327.0,22.0,,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 18:00:00,11.0,-91.7,PROVISIONAL,327,305.0,25.0,1008.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-29 21:00:00,11.215,-91.7225,PROVISIONAL,305,283.0,25.0,1007.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 00:00:00,11.4,-91.7,PROVISIONAL,283,259.0,25.0,1007.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 03:00:00,11.565,-91.615,PROVISIONAL,259,247.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 06:00:00,11.7,-91.5,PROVISIONAL,247,235.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 09:00:00,11.8075,-91.4,PROVISIONAL,235,223.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 12:00:00,11.9,-91.3,PROVISIONAL,223,212.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 15:00:00,11.97,-91.2074,PROVISIONAL,212,201.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 18:00:00,12.1,-91.1,PROVISIONAL,201,167.0,25.0,1006.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-30 21:00:00,12.3888,-90.9551,PROVISIONAL,167,134.0,27.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 00:00:00,12.7,-90.8091,PROVISIONAL,134,100.0,30.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 03:00:00,12.9775,-90.6478,PROVISIONAL,99,64.0,32.0,1004.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 06:00:00,13.3,-90.5,PROVISIONAL,64,22.0,35.0,1003.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 09:00:00,13.705,-90.3905,PROVISIONAL,22,0.0,35.0,1003.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 12:00:00,14.2,-90.3,PROVISIONAL,0,0.0,35.0,1003.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 15:00:00,14.7805,-90.1996,PROVISIONAL,0,0.0,30.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 18:00:00,15.4,-90.1,PROVISIONAL,0,0.0,25.0,1007.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-05-31 21:00:00,15.95,-90.035,PROVISIONAL,0,0.0,22.0,1007.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 00:00:00,16.5,-90.0,PROVISIONAL,0,0.0,20.0,1007.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 03:00:00,17.0925,-89.9702,PROVISIONAL,0,0.0,22.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 06:00:00,17.7,-90.0,PROVISIONAL,0,0.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 09:00:00,18.3449,-90.1049,PROVISIONAL,0,0.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 12:00:00,18.9,-90.3,PROVISIONAL,0,0.0,25.0,1006.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 15:00:00,19.2825,-90.5699,PROVISIONAL,0,0.0,25.0,1005.0,Misc
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 18:00:00,19.5,-90.9,PROVISIONAL,20,20.0,25.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-01 21:00:00,19.5777,-91.305,PROVISIONAL,54,54.0,25.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 00:00:00,19.6,-91.66,PROVISIONAL,79,79.0,25.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 03:00:00,19.6099,-91.8775,PROVISIONAL,88,88.0,27.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 06:00:00,19.6,-92.0333,PROVISIONAL,94,94.0,30.0,1005.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 09:00:00,19.6108,-92.2408,PROVISIONAL,107,107.0,32.0,1004.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 12:00:00,19.5667,-92.4333,PROVISIONAL,111,89.0,35.0,1004.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 15:00:00,19.3808,-92.6268,PROVISIONAL,89,67.0,37.0,1002.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 18:00:00,19.2,-92.7,PROVISIONAL,67,67.0,40.0,1001.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-02 21:00:00,19.1876,-92.535,PROVISIONAL,67,67.0,42.0,999.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 00:00:00,19.2,-92.3,PROVISIONAL,67,55.0,45.0,997.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 03:00:00,19.115,-92.17,PROVISIONAL,55,44.0,47.0,995.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 06:00:00,19.0,-92.1,PROVISIONAL,44,33.0,50.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 09:00:00,18.915,-92.1001,PROVISIONAL,33,22.0,50.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 12:00:00,18.8,-92.1,PROVISIONAL,22,0.0,50.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 15:00:00,18.5925,-92.0074,PROVISIONAL,0,0.0,47.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 18:00:00,18.4,-91.9,PROVISIONAL,0,0.0,45.0,995.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-03 21:00:00,18.3425,-91.8576,PROVISIONAL,0,0.0,42.0,995.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 00:00:00,18.3,-91.8,PROVISIONAL,0,0.0,40.0,995.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 03:00:00,18.17,-91.665,PROVISIONAL,0,0.0,37.0,996.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 06:00:00,18.0,-91.5,PROVISIONAL,0,0.0,35.0,997.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 09:00:00,17.7967,-91.35,PROVISIONAL,0,0.0,32.0,997.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 12:00:00,17.6333,-91.2,PROVISIONAL,0,0.0,30.0,998.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 15:00:00,17.5816,-91.0575,PROVISIONAL,0,0.0,30.0,998.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 18:00:00,17.6,-90.9,PROVISIONAL,0,0.0,30.0,999.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-04 21:00:00,17.5975,-90.6999,PROVISIONAL,0,0.0,30.0,999.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 00:00:00,17.7,-90.5,PROVISIONAL,0,0.0,30.0,1000.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 03:00:00,17.9533,-90.3375,PROVISIONAL,0,0.0,30.0,1000.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 06:00:00,18.3667,-90.2,PROVISIONAL,0,0.0,30.0,1000.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 09:00:00,18.905,-90.0807,PROVISIONAL,0,0.0,30.0,1000.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 12:00:00,19.5333,-89.9667,PROVISIONAL,0,0.0,30.0,1000.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 15:00:00,20.1492,-89.7938,PROVISIONAL,0,0.0,32.0,1000.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 18:00:00,20.8,-89.7,PROVISIONAL,0,0.0,35.0,1000.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-05 21:00:00,21.5225,-89.8168,PROVISIONAL,33,33.0,37.0,999.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 00:00:00,22.2,-90.0,PROVISIONAL,112,112.0,40.0,998.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 03:00:00,22.7408,-90.1109,PROVISIONAL,168,168.0,40.0,998.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 06:00:00,23.1667,-90.1667,PROVISIONAL,225,225.0,40.0,998.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 09:00:00,23.4883,-90.1386,PROVISIONAL,257,257.0,42.0,995.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 12:00:00,23.8,-90.1,PROVISIONAL,291,291.0,45.0,992.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 15:00:00,24.2225,-90.1473,PROVISIONAL,334,334.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 18:00:00,24.7,-90.2,PROVISIONAL,391,391.0,45.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-06 21:00:00,25.1825,-90.1984,PROVISIONAL,435,379.0,45.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 00:00:00,25.7,-90.1667,PROVISIONAL,379,323.0,45.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 03:00:00,26.2392,-90.1266,PROVISIONAL,323,256.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 06:00:00,26.8333,-90.0667,PROVISIONAL,256,178.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 09:00:00,27.5517,-89.9786,PROVISIONAL,167,102.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 12:00:00,28.2,-89.9,PROVISIONAL,102,69.0,45.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 15:00:00,28.5658,-89.8756,PROVISIONAL,59,38.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 18:00:00,28.8667,-89.8667,PROVISIONAL,29,0.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-07 21:00:00,29.3382,-89.7716,PROVISIONAL,0,0.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 00:00:00,29.8,-89.8,PROVISIONAL,0,0.0,45.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 03:00:00,30.0651,-90.1208,PROVISIONAL,9,0.0,40.0,993.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 06:00:00,30.4,-90.6,PROVISIONAL,0,0.0,35.0,994.0,Tropical Storm
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 09:00:00,31.0429,-91.131,PROVISIONAL,0,0.0,32.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 12:00:00,31.8,-91.6,PROVISIONAL,0,0.0,30.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 15:00:00,32.518,-91.8565,PROVISIONAL,0,0.0,30.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 18:00:00,33.1667,-91.9667,PROVISIONAL,0,0.0,30.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-08 21:00:00,33.6157,-91.9821,PROVISIONAL,0,0.0,27.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 00:00:00,34.1,-92.0,PROVISIONAL,0,0.0,25.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 03:00:00,34.7653,-92.2251,PROVISIONAL,0,0.0,25.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 06:00:00,35.7,-92.4,PROVISIONAL,0,0.0,25.0,995.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 09:00:00,37.0617,-92.3005,PROVISIONAL,0,0.0,25.0,994.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 12:00:00,38.4333,-92.0667,PROVISIONAL,0,0.0,25.0,993.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 15:00:00,39.2839,-91.8657,PROVISIONAL,0,0.0,25.0,992.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 18:00:00,40.1,-91.6,PROVISIONAL,0,0.0,25.0,992.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-09 21:00:00,41.3168,-91.28299999999999,PROVISIONAL,0,0.0,27.0,990.0,Tropical Depression
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-10 00:00:00,42.6,-90.8,PROVISIONAL,0,0.0,30.0,989.0,Post-tropical
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-10 03:00:00,43.7126,-90.07799999999999,PROVISIONAL,0,0.0,30.0,987.0,Post-tropical
2020150N09269,2020,29,AMANDA:CRISTOBAL,2020-06-10 06:00:00,44.7,-89.2,PROVISIONAL,0,,30.0,985.0,Post-tropical
2020173N34287,2020,32,DOLLY,2020-06-20 12:00:00,34.3,-72.9,PROVISIONAL,289,289.0,20.0,1014.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-20 15:00:00,34.4337,-72.0378,PROVISIONAL,353,353.0,20.0,1014.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-20 18:00:00,34.6,-71.2,PROVISIONAL,412,412.0,20.0,1014.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-20 21:00:00,34.8271,-70.4124,PROVISIONAL,474,474.0,20.0,1014.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 00:00:00,35.1,-69.7,PROVISIONAL,529,529.0,20.0,1014.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 03:00:00,35.3696,-69.0544,PROVISIONAL,578,578.0,20.0,1013.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 06:00:00,35.7,-68.5,PROVISIONAL,630,630.0,20.0,1012.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 09:00:00,36.0974,-67.9826,PROVISIONAL,644,603.0,22.0,1011.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 12:00:00,36.6,-67.6,PROVISIONAL,603,548.0,25.0,1010.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 15:00:00,37.2647,-67.3822,PROVISIONAL,537,481.0,27.0,1009.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 18:00:00,37.9,-67.3,PROVISIONAL,481,442.0,30.0,1008.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-21 21:00:00,38.3474,-67.2919,PROVISIONAL,442,413.0,30.0,1009.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 00:00:00,38.6,-67.3,PROVISIONAL,413,404.0,30.0,1010.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 03:00:00,38.6675,-67.215,PROVISIONAL,409,409.0,30.0,1010.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 06:00:00,38.6,-67.1,PROVISIONAL,423,423.0,30.0,1010.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 09:00:00,38.5223,-67.0377,PROVISIONAL,437,437.0,30.0,1009.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 12:00:00,38.4,-66.9,PROVISIONAL,451,451.0,30.0,1009.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 15:00:00,38.2048,-66.6164,PROVISIONAL,484,484.0,30.0,1009.0,Misc
2020173N34287,2020,32,DOLLY,2020-06-22 18:00:00,38.1,-66.2,PROVISIONAL,514,514.0,30.0,1009.0,Subtropical
2020173N34287,2020,32,DOLLY,2020-06-22 21:00:00,38.2641,-65.6655,PROVISIONAL,525,525.0,30.0,1009.0,Subtropical
2020173N34287,2020,32,DOLLY,2020-06-23 00:00:00,38.5,-65.1,PROVISIONAL,547,535.0,30.0,1009.0,Subtropical
2020173N34287,2020,32,DOLLY,2020-06-23 03:00:00,38.7495,-64.5507,PROVISIONAL,537,510.0,32.0,1007.0,Subtropical
2020173N34287,2020,32,DOLLY,2020-06-23 06:00:00,39.0,-63.9667,PROVISIONAL,512,501.0,35.0,1005.0,Tropical Storm
2020173N34287,2020,32,DOLLY,2020-06-23 09:00:00,39.2077,-63.2923,PROVISIONAL,506,501.0,37.0,1003.0,Tropical Storm
